lic_ticker,lic_name,year_updated,kp_name,kp_year_joined,kp_role_chairman,kp_role_director,kp_role_investmentmanager,kp_role_title,kp_bio,kp_shares_owned,share_price_eoy,kp_share_value,kp_image_saved,kp_image_file_name,lic_id
WGB,WAM Global Limited,2023,Caesar Bryan,2018,No,Yes,No,Director - Independent,"Member of the Audit and Risk Committee.

Caesar Bryan is an international fund manager with 43 years' investment experience gained primarily with Gabelli Funds, which manages more than USD31 billion. Caesar manages the GAMCO International Growth Fund and Gabelli Gold Fund. He is also a member of the global investment team which is responsible for the GAMCO Global Growth Fund and the Gabelli International Small Cap Fund. In addition, he is on the management team of the GAMCO Global Gold and Natural Resources and Income Trust and GAMCO Natural Resources, Gold and Income. He has been with GAMCO Investors, Inc. since 1994. 

Prior to joining GAMCO, Caesar was a portfolio manager at Lexington Management for seven years managing international and precious metals equity portfolios. Caesar began his investment career in 1979 at Samuel Montagu Company Ltd., the London based merchant bank. While at Samuel Montagu he spent two years at Aetna Life and Casualty in Hartford, Connecticut assisting in the management of their global equity fund. Caesar is a graduate of the University of Southampton, England and is a member of the English Bar.",0,1.86,0,No,wgb_caesar_bryan,
WGB,WAM Global Limited,2023,Catriona Burns,2018,No,No,Yes,Lead Portfolio Manager of WAM Global,"Catriona has more than 19 years' global and Australian investment experience. Catriona began her career with Wilson Asset Management in 2003 before relocating to London to work with Hunter Hall Investment Management as a Portfolio Manager responsible for global equities with a bias to small-to-mid cap companies. In 2012, Catriona joined John Sevior and David Cooper at the inception of Airlie Funds Management. Catriona is the Lead Portfolio Manager responsible for WAM Global.",,,,Yes,wgb_catriona_burns,
WGB,WAM Global Limited,2023,Nick Healy,2018,No,No,Yes,Portfolio Manager of WAM Global,"Nick has more than seven years' global investment experience. Nick joined Wilson Asset Management at the inception of WAM Global in 2018, after three years in London covering US industrials companies for Fidelity International. In 2015, Nick received his MBA from INSEAD, where he received the Henry Ford II prize for graduating first in class. Prior to his MBA, Nick spent six years as a mechanical engineer.",,,,Yes,wgb_nick_healy,
AFI,Australian Foundation Investment Company Limited,2023,John Paterson,2005,No,No,No,Chairman and Independent Non-Executive Director,"Chairman of the Investment Committee. Member of the Remuneration, Nomination and Audit Committees. Non-executive director of the Company's subsidiary, Australian Investment Company Services Limited (AICS). 

Mr Paterson is a company Director who was appointed to the Board in June 2005 and Chairman in 2018. He was a former Alternate Director of the Company for Mr Campbell from April 1987 to June 2005. 

He was formerly Chairman of Djerriwarrh Investments Limited, Director of Goldman Sachs JBWere and member of the Board of Guardians of Australia's Future Fund.",615332,7.11,4375011,Yes,afi_john_paterson,
AFI,Australian Foundation Investment Company Limited,2023,Mark Freeman,2007,No,Yes,Yes,Managing Director,"Member of the Investment Committee. Managing Director of the Company's subsidiary, Australian Investment Company Services Limited (AICS). 

Mr Freeman became Chief Executive Officer and Managing Director in January 2018 having been Chief Investment Officer since joining the Company in February 2007. Prior to this he was a Partner with Goldman Sachs JBWere where he spent 12 years advising the Investment Companies on their investment and dealing activities. He has a deep knowledge and experience of investments markets and the Company's approaches, policies and processes. He is also Managing Director of Djerriwarrh Investments Limited, AMCIL Limited and Mirrabooka Investments Limited.",183580,7.11,1305254,Yes,afi_mark_freeman,
AFI,Australian Foundation Investment Company Limited,2023,Rebecca Dee-Bradley,2019,No,Yes,No,Independent Non-Executive Director,"Member of the Investment and Nomination Committees. 

Ms Dee-Bradbury was appointed to the Board in May 2019. Ms Dee-Bradbury was previously Chief Executive Officer/President of Developed Markets (Asia Pacific and ANZ) for Mondelez from 2010 to 2014. Before joining Mondelez Ms Dee-Bradbury was Group CEO of the global Barbeques Galore group, and has held other senior executive roles in organisations including Maxxium, Burger King Corporation and Lion Nathan/Pepsi Cola Bottlers. Ms Dee-Bradbury is a Non-Executive Director of Bapcor Limited (appointed in September 2023), BlueScope Steel Limited (appointed April 2014), a Director of Energy Australia Holdings following her appointment in April 2017 and a member of Chief Executive Women and of the Women Corporate Directors Foundation. Ms Dee-Bradbury was formerly a Non-Executive Director of Grain Corp Limited (from 2014 to 2020) and Tower Limited (NZ) until her resignation in 2016 and a former member of the Federal Government's Asian Century Strategic Advisory Board.",15159,7.11,107780,Yes,afi_rebecca_dee-bradley,
AFI,Australian Foundation Investment Company Limited,2023,Craig Drummond,2021,Yes,Yes,No,Chairman and Independent Non-Executive Director,"Non-Executive Chairman of the Company's subsidiary, Australian Investment Company Services Limited (AICS). Chairman of the Investment and Nomination Committees. Member of the Remuneration Committee.

Mr Drummond was appointed to the Board in July 2021. He is the President of the Geelong Football Club Limited, Chairman of Transurban Co Ltd and a Governor of The Ian Potter Foundation. 

Craig was a member of the Financial Regulator Assessment Authority from 10 September 2021 to 30 June 2023. Craig served as Chief Executive Officer of Medibank from July 2016 to May 2021. Prior to joining Medibank, Craig was Group Executive Finance and Strategy of National Australia Bank (NAB), and Chief Executive Officer and Country Head of Bank of America Merrill Lynch (Australia). Earlier in his career, Craig held roles at Goldman Sachs JBWere including Chief Operating Officer, Chief Executive Officer and Executive Chairman.",63721,7.11,453056,Yes,afi_craig_drummond,
AFI,Australian Foundation Investment Company Limited,2023,Julie Fahey,2021,No,Yes,No,Independent Non-Executive Director,"Chair of the Audit Committee. 

Ms Fahey was appointed to the Board in April 2021. She has over 30 years of experience in technology, including in major organisations such as Western Mining, Exxon, Roy Morgan, General Motors and SAP, covering consulting, software vendor and Chief Information Officer roles. In addition to her industry experience, Julie spent 10 years at KPMG as a partner with the firm, during which time she held roles as National Lead Partner Telecommunications, Media and Technology, and National Managing Partner - Markets. Julie was also a member of the KPMG National Executive Committee. 

Julie is a non-executive director of Seek Limited, IRESS Limited and Datacom and a member of the Australian Red Cross LifeBlood board. Julie was formerly a non-executive director of Vocus, Partnerslife and Cenitex and formerly a member of the Latrobe University Council.",1260,7.11,8959,Yes,afi_julie_fahey,
AFI,Australian Foundation Investment Company Limited,2023,Graeme R Liebelt,2012,No,Yes,No,Independent Non-Executive Director,"Chairman of the Remuneration Committee. 

Mr Liebelt was appointed to the Board in June 2012. He is Chairman of Amcor Limited. He is a Fellow of the Australian Academy of Technological Sciences and Engineering and a Fellow of the Australian Institute of Company Directors. He was formerly a Director of Carey Baptist Grammar School, Chairman and Director of DuluxGroup Limited, Chairman and Director of the Global Foundation, Deputy Chairman of Melbourne Business School, Managing Director and CEO of Orica Limited and Director of Australia and New Zealand Banking Group Limited.",527708,7.11,3752004,Yes,afi_graeme_liebelt,
AFI,Australian Foundation Investment Company Limited,2023,David A Peever,2013,No,Yes,No,Independent Non-Executive Director,"Member of the Audit and Investment Committees. 

Mr Peever was appointed to the Board in November 2013. He was Managing Director of Rio Tinto Australia from 2009 to 2014. He is Chairman of Brisbane Airport Group Pty Ltd. He chaired the Minister of Defence's First Principles Review of Defence and following the acceptance of the review by Government was Chair of the Oversight Board which helped guide implementation (with Defence) of the Review's recommendations. David was a Non-Executive Chairman of Naval Group Australia, a former member of the Foreign Investment Review Board, a former Chair of Cricket Australia and a former Director of the Stars Foundation, a not for profit body which promotes education of Indigenous girls and also a former Vice Chairman of the Minerals Council of Australia and was a Director of the Business Council of Australia.",34714,7.11,246817,Yes,afi_david_peever,
AFI,Australian Foundation Investment Company Limited,2023,Catherine M Walter AM,2002,No,No,No,Independent Non-Executive Director,"Chair of the Nomination Committee. Member of the Investment, Remuneration and Audit Committees. 

Catherine Walter is an Australian lawyer and company Director. She was appointed to the Board in August 2002. Mrs Walter is Chair of Melbourne Genomics Health Alliance and Helen Macpherson Smith Trust. Mrs Walter is also a Director of Export Finance Australia. She was formerly Chair of Federation Square Pty Ltd, Australian Synchrotron Company Ltd and the Financial Adviser Standards and Ethics Authority (FASEA). She was also Deputy Chair of Victorian Funds Management Corporation and a former Director of RBA's Payments System Board, ASX, National Australia Bank Ltd, Orica Ltd and Melbourne Business School.",390699,7.11,2777870,Yes,afi_catherine_walter,
AFI,Australian Foundation Investment Company Limited,2023,David Grace,2018,No,No,Yes,Portfolio Manager,"David commenced with the group in 2018 as a Portfolio Manager. David has 15 years portfolio management experience having co-founded Concise Asset Management in 2007, which was a specialised midcap Australian equities manager. 

David holds a Bachelor of Business and a Masters of Applied Finance.",,,,Yes,afi_david_grace,
ALI,Argo Global Listed Infrastructure Limited,2023,Russell Higgins AO,2018,Yes,Yes,No,Non-Independent Non-executive Director and Chairman,"Russell Higgins joined the Board in 2011 and was appointed Chairman on 1 July 2018. He is also a member of the Remuneration Committee.

Russell is an experienced company director who has worked at very senior levels of both government and private sectors. Russell has extensive experience in the energy sector and in the development of economic and fiscal policy, both in Australia and internationally. He is also Chairman of Argo Investments Ltd and Telstra Foundation Ltd. He was previously a non-executive Director of APA Group, Telstra Corporation Ltd, Ricegrowers Ltd and Leighton Holdings Ltd.

Russell had a highly-acclaimed career with the Commonwealth of Australia Public Service and was Chairman of the Prime Minister's Energy Task Force from 2003 to 2004. Prior to this, he was Secretary and Chief Executive Officer, Department of Industry, Science and Resources; after being Executive Director, Resources and Energy Group, Department of Primary Industries and Energy; and previously had held various positions in Treasury and the Department of Finance, and worked at the OECD in Paris.

In addition, Russell is a former Chairman of Snowy Hydro-Electric Scheme, Cooperative Research Centre for Coal in Sustainable Development, APEC Energy Working Group; a former non-executive Director of Export Finance and Insurance Corporation, CSIRO, Austrade, Australian Industry Development Corporation, Australian Biodiesel Group Ltd, Australian Sports Commission; and a former member of the Australian Government Joint Economic Forecasting Group, National Grid Management Council and COAG Gas Reform Task Force. In 2006-07, Russell was a member of the Prime Ministerial Task Group on Emissions Trading.",233253,2.26,527152,Yes,ali_russell_higgins,
ALI,Argo Global Listed Infrastructure Limited,2023,Mark Hall,2019,No,Yes,No,Independent Non-executive Director,"Mark Hall joined the Board in 2019 and is Chair of the Audit and Risk Committee. 

His extensive executive career included over 20 years with Telstra Corporation Ltd in senior finance roles including Deputy Chief Financial Officer and Acting Chief Financial Officer, which included the planning, prioritisation and evaluation of Telstra's infrastructure program, and Head of NBN Telstra Retail. 

He was also a Board member and Audit Committee Chair for a number of Telstra subsidiary companies in Australia and overseas, as well as for Telstra Super. More recently, he was Chief Financial Officer of Catapult Group International Ltd from 2017 to 2019. 

Mark is a Fellow of CPA Australia and is highly qualified in financial and taxation matters. He has also led a range of group functions including financial reporting, corporate planning, strategic pricing, legal, investor relations and capital raising.",87943,2.26,198751,Yes,ali_mark_hill,
ALI,Argo Global Listed Infrastructure Limited,2023,Fiona Hele,2022,No,Yes,No,Independent Non-executive Director,"Fiona Hele joined the Board in 2022 as an independent Non-executive Director. 

Fiona has over 25 years of experience including advising public and private organisations on strategy, growth, mergers and acquisitions, risk management and people and culture, across a diverse range of industries in Australia and overseas. 

Fiona is an experienced company director and is currently also a Non-executive Director of ASX-listed Kelsian Group, Adelaide Venue Management Corporation, SA Water Corporation and Celsus Securitisation. 

Fiona holds a Bachelor of Commerce degree and is a Fellow of Chartered Accountants Australia and New Zealand and a Fellow of the Australian Institute of Company Directors.",26383,2.26,59626,Yes,ali_fiona_hele,
ALI,Argo Global Listed Infrastructure Limited,2023,Joycelyn Morton,2015,No,Yes,No,Non-Independent Non-executive Director,"Joycelyn Morton has been a Director of the Company since it was incorporated in 2015. She is a member of the Audit and Risk Committee. 

She was an independent, Non-executive director of Argo Investments Ltd from 2012 to 2022. 

Joycelyn has an extensive financial background with particular expertise in taxation matters. She enjoyed a long and successful executive career, initially in chartered accountancy, followed by senior management roles with Woolworths Limited and global leadership roles in Australia and internationally within the Shell Group of companies, including Vice President, Accounting Services, based in the Netherlands. She has also held a variety of government and international advisory positions. 

Joycelyn's other current board positions are with Felix Group Holdings, Gelion plc and ASC Pty Ltd. She has valuable board experience across a range of industries, including previous roles as a Non-executive Director and Chair of Noni B Ltd and Thorn Group Ltd, and as a Non-executive Director of Beach Energy Ltd, Invocare Ltd, Crane Group Ltd, Count Financial Ltd and Snowy Hydro Ltd.",131398,2.26,296959,Yes,ali_joycelyn_morton,
ALI,Argo Global Listed Infrastructure Limited,2023,Jason Beddow,2015,No,Yes,No,Non-Independent Managing Director,"Jason Beddow has been Managing Director of the Company since it was incorporated in 2015. 

He is also Managing Director of Argo Investments Ltd. He has over 20 years' experience in the investment industry, including 18 years with Argo. 

After completing an engineering degree whilst working in the mining industry, Jason became a research analyst in the resources sector with Hartley Poynton and Deutsche Bank. He then moved to funds management in 2001 when he joined Argo as an investment analyst. He was appointed Chief Investment Officer of Argo in 2008, Chief Executive Officer in 2010 and Managing Director in 2014.",87184,2.26,197036,Yes,ali_jason_beddow,
ALI,Argo Global Listed Infrastructure Limited,2023,Ben Morton,2015,No,No,Yes,Senior Portfolio Manager. Head of Global Infrastructure at Cohen and Steers (Investment Manager).,"Benjamin Morton, Executive Vice President, is Head of Global Infrastructure and a senior portfolio manager for Cohen and Steers' infrastructure portfolios. Prior to joining Cohen and Steers in 2003, Mr. Morton worked at Salomon Smith Barney as a research associate for three years, covering the utility and pipelines sectors. He also worked at the New York Mercantile Exchange as a research analyst covering energy commodities. Upon completing graduate school with a focus on environmental economics and policy, Mr. Morton began his career as an intermediary in the emissions trading market. He holds a BA from the University of Rochester and an MES from Yale University.",,,,Yes,ali_ben_morton,
ALI,Argo Global Listed Infrastructure Limited,2023,Thuy Quynh Dang,2015,No,No,Yes,Portfolio Manager. Global Infrastructure Portfolio Manager at Cohen and Steers (Investment Manager).,"Thuy Quynh Dang, Senior Vice President, is a portfolio manager on the Global Listed Infrastructure team and has analyst coverage responsibilities for Europe. She is also a member of the firm's ESG Investment Committee and is the ESG Captain for the Global Listed Infrastructure team. Prior to joining the firm in 2011, Ms. Dang was an analyst with Barclays Wealth in London, where she covered the pan-European utility, energy and materials sectors. Previously, Ms. Dang was a European utility equity research analyst with Merrill Lynch in London, where she had also served as a member of the company's European energy and utility investment banking group. Ms. Dang has an MA from HEC Paris.",,,,Yes,ali_thuy_quynh_dang,
ALI,Argo Global Listed Infrastructure Limited,2023,Tyler Rosenlicht,2015,No,No,Yes,Portfolio Manager. Global Infrastructure Portfolio Manager at Cohen and Steers (Investment Manager).,"Tyler Rosenlicht, Senior Vice President, is a portfolio manager for Global Listed Infrastructure and serves as Head of Natural Resource Equities. Prior to joining the firm in 2012, Mr. Rosenlicht was an investment banking associate with Keefe, Bruyette and Woods and an investment banking analyst with Wachovia Securities. Mr. Rosenlicht has a BA from the University of Richmond and an MBA from Georgetown University.",,,,Yes,ali_tyler_rosenlicht,
ARG,Argo Investments Limited,2023,Russell Higgins AO,2011,Yes,Yes,No,Independent Non-executive Director and Chairman,"Russell Higgins joined the Board in 2011 and was appointed Chairman on 1 July 2018. He is also a member of the Audit and Risk Committee. 

Russell is an experienced company director who has worked at very senior levels of both government and private sectors. Russell has extensive experience in the energy sector and in the development of economic and fiscal policy, both in Australia and internationally. He is also Chairman of Argo Global Listed Infrastructure Ltd and Telstra Foundation Ltd. He was previously a non-executive Director of APA Group, Telstra Corporation Ltd, Ricegrowers Ltd and Leighton Holdings Ltd. 

Russell had a highly-acclaimed career with the Commonwealth of Australia Public Service and was Chairman of the Prime Minister's Energy Task Force from 2003 to 2004. Prior to this, he was Secretary and Chief Executive Officer, Department of Industry, Science and Resources; after being Executive Director, Resources and Energy Group, Department of Primary Industries and Energy; and previously had held various positions in Treasury and the Department of Finance, and worked at the OECD in Paris. 

In addition, Russell is a former Chairman of Snowy Hydro-Electric Scheme, Cooperative Research Centre for Coal in Sustainable Development, APEC Energy Working Group; a former non-executive Director of Export Finance and Insurance Corporation, CSIRO, Austrade, Australian Industry Development Corporation, Australian Biodiesel Group Ltd, Australian Sports Commission; and a former member of the Australian Government Joint Economic Forecasting Group, National Grid Management Council and COAG Gas Reform Task Force. In 2006-07, Russell was a member of the Prime Ministerial Task Group on Emissions Trading.",118734,8.81,1046047,Yes,arg_russell_higgins,
ARG,Argo Investments Limited,2023,Lianne Buck,2022,No,Yes,No,Independent Non-executive Director,"Lianne Buck joined the Board in 2022 as an independent Non-executive Director. She is currently Chair of the Audit and Risk Committee. 

Lianne has over 20 years of experience in Australian and global investment markets. She commenced her executive career in Canada as a Chartered Accountant before working in various roles for Macquarie Group, Westpac Banking Corporation, Hastings Funds Management and NSW Treasury Corporation where she was Head of Direct Investments and Infrastructure. 

Lianne has valuable board experience and is currently also a Non-executive Director of AusNet Services and ISPT. Previously, she served on the boards of Spark Infrastructure, Australian Pacific Airports Corporation and Utilities Trust of Australia. 

Lianne holds a Bachelor of Commerce degree and is a member of the Australian Institute of Company Directors.",10184,8.81,89721,Yes,arg_lianne_buck,
ARG,Argo Investments Limited,2023,Christopher Cuffe AO,2016,No,Yes,No,Independent Non-executive Director,"Christopher Cuffe joined the Board in 2016 and is a member of the Audit and Risk Committee. He has more than 30 years of experience in wealth management practices. Most notably he joined Colonial First State in 1988 and became its CEO two years later, leading the company from a start-up operation to become Australia's largest investment manager. 

In 2003, Chris became the CEO of Challenger Financial Services Group and subsequently headed up Challenger's Wealth Management business. He is now involved in a portfolio of activities including a number of directorships, managing public and private investments and in various roles assisting the non-profit sector. 

Chris is currently chairman of Hearts and Minds Investments and a non-executive director of Global Value Fund. He was previously a non-executive director of Antipodes Global Investment Company, Class and UniSuper. 

In 2007, Chris was inducted into the Australian Fund Manager's Hall of Fame for services to the investment industry.",15000,8.81,132150,Yes,arg_christopher_cuffe,
ARG,Argo Investments Limited,2023,Roger Davis,2012,No,Yes,No,Independent Non-executive Director,"Roger Davis joined the Board in 2012. He is currently Chair of the Remuneration Committee. 

His extensive executive career includes over 30 years' experience in banking and investment banking in Australia, Japan and the US. He spent more than 20 years working with Citigroup in a variety of senior management roles globally, including as a Managing Director, and was also a Group Managing Director at ANZ. He is now a consultant at Rothschild Australia. 

Roger was a Rhodes Scholar and is currently a non-executive director of Charter Hall Retail. He was previously a non-executive director and chairman of Bank of Queensland, AIG Australia and Charter Hall Office REIT and a non-executive director of Ardent Leisure, The Trust Company and Aristocrat Leisure.",33773,8.81,297540,Yes,arg_roger_davis,
ARG,Argo Investments Limited,2023,Elizabeth Lewin,2018,No,Yes,No,Independent Non-executive Director,"Elizabeth Lewin was appointed to the Board on 1 July 2018 and is currently a member of the Remuneration Committee. 

She has over 25 years of international experience in the financial services sector, with an extensive background in wealth management, investment banking and superannuation as a director and a senior executive. 

Her executive experience includes leading large investment banking and wealth management teams in Europe and Australia with UBS Wealth Management. 

Elizabeth is also a Non-executive Director of Australian Chamber Orchestra and Kaldor Public Art Projects.",14711,8.81,129604,Yes,arg_elizabeth_lewin,
ARG,Argo Investments Limited,2023,Peter Warne,2022,No,Yes,No,Independent Non-executive Director,"Peter Warne joined the Board in 2022 and is a member of the Remuneration Committee. 

He is an experienced director with extensive knowledge of the financial services and investment banking sectors. An actuary by background, his executive career included a number of senior roles at Bankers Trust Australia, including as head of its global Financial Markets Group. 

Peter's previous non-executive director roles include as Chairman of Macquarie Group, ALE Property Group, OFX Group and New South Wales Treasury Corporation. He was also a non-executive director of Crowe Horwath, Sydney Futures Exchange and ASX. 

Peter is currently Chairman of IPH, a non-executive director of UniSuper and a non-executive member of the NSW Net Zero Emissions and Clean Economy Board.",0,8.81,0,Yes,arg_peter_warne,
ARG,Argo Investments Limited,2023,Jason Beddow,2001,No,Yes,Yes,Non-Independent Managing Director,"Jason Beddow was appointed Managing Director in February 2014 after four years as Chief Executive Officer. He has over 20 years' experience in the investment industry. 

After completing an engineering degree while working in the mining industry, Jason became a research analyst in the resources sector with Hartley Poynton and Deutsche Bank. He then moved to funds management in 2001 when he joined Argo as an investment analyst. He was appointed Chief Investment Officer of Argo in 2008 and Chief Executive Officer in 2010. He is also Managing Director of Argo Global Listed Infrastructure.",415495,8.81,3660511,Yes,arg_jason_beddow,
ARG,Argo Investments Limited,2023,Andy Forster,2010,No,No,Yes,Senior Investment Officer,"Andy Forster joined Argo in 2010 as an Investment Analyst and was promoted to Senior Investment Officer in 2015. Andy has over 20 years experience as an analyst and portfolio manager. 

Prior to joining the Company, Andy was a founding partner and portfolio manager at boutique fund manager, Cannae Capital. His experience also includes portfolio manager positions at Deutsche Asset Management, State Street Global Advisors and as an equities analyst at Westpac Investment Management.",,,,Yes,arg_andy_forster,
AUI,Australian United Investment Company Limited,2023,Charles Goode AC,1990,Yes,Yes,No,Non-executive Chairman,"Mr Goode is the Chairman of the Boards of Diversified United Investment Limited (since 1991), The Ian Potter Foundation Limited (Governor since 1987, Chairman since 1994) and is Chairman Emeritus of Flagstaff Partners (having been Chairman 2010  2019). 

Mr Goode was formerly a director of Australia and New Zealand Banking Group Limited (1991  2010, Chairman 1996  2010) and Woodside Petroleum Limited (1988  2007, Chairman 1999  2007).",1653876,9.79,16191446,Yes,aui_charles_goode,
AUI,Australian United Investment Company Limited,2023,Fred Grimwade,2014,No,Yes,No,Non-executive Director,"Lead Independent Director, appointed October 2022. Chairman of the Company's Audit and Risk Management Committee.

 Mr Grimwade is a Principal and Director of Fawkner Capital Management Pty Ltd. He is currently Chairman of CPT Global Limited and XRF Scientific Limited. Formerly he held senior executive positions with Colonial First State Investments Group, Colonial Mutual Group, Western Mining Corporation and Goldman, Sachs and Co.",23189,9.79,227020,Yes,aui_fred_grimwade,
AUI,Australian United Investment Company Limited,2023,Dion Hershan,2018,No,Yes,No,Non-executive Director,"Chairman of the Company's Nomination and Remuneration Committee.

Mr Hershan is Executive Chairman and Head of Australian Equities at Yarra Capital Management. He has more than 20 years' finance industry experience. Formerly he held senior executive positions with Goldman Sachs Asset Management, Citadel Investment Group (New York), Fidelity Investments (Boston) and Boston Consulting Group.",12000,9.79,117480,Yes,aui_dion_hershan,
AUI,Australian United Investment Company Limited,2023,Wayne Kent,2021,No,Yes,No,Non-executive Director,"Mr Kent has a 40 year career spanning Law, Investment Banking and Private Equity, including extensive experience in the Australian and International markets. He co-founded Macquarie's Equity Capital Markets business and has held senior executive positions at Macquarie and Credit Suisse, Australia. He is also a co-owner or investor in a number of privately owned businesses and industrial properties in Australia.",10000,9.79,97900,Yes,aui_wayne_kent,
DUI,Diversified United Investment Limited,2023,Charles Goode AC,1991,Yes,Yes,No,Non-executive Chairman,"Mr Goode is the Chairman of the Boards of Australian United Investment Company Limited (Director since 1990, Chairman since 1993), The Ian Potter Foundation Limited (Governor since 1987, Chairman since 1994) and is Chairman Emeritus of Flagstaff Partners (having been Chairman 2010  2019). 

Mr Goode was formerly a director of Australia and New Zealand Banking Group Limited (1991  2010, Chairman 1996  2010) and Woodside Petroleum Limited (1988  2007, Chairman 1999  2007).",7489932,4.94,37000264,Yes,dui_charles_goode,
DUI,Diversified United Investment Limited,2023,Anthony Burgess,2008,No,Yes,No,Non-executive Director,"Mr Burgess has over 40 years' experience in corporate finance in Melbourne, London and New York. He is co-founder and Chairman of Flagstaff Partners Pty Ltd, an independent corporate finance advisory firm, having been Chief Executive Officer 2010 to 2019. He was formerly Global Co-Head of Mergers and Acquisitions at Deutsche Bank AG, based in London. He is a Governor of The Ian Potter Foundation Limited (since 2013), Chairman of the Foundation for Business and Economics at the University of Melbourne (since 2010), a Director of Melbourne Business School Limited (since 2013) and is a member of the Board of Management of the Melbourne Theatre Company (since 2015).",1831968,4.94,9049922,Yes,dui_anthony_burgess,
DUI,Diversified United Investment Limited,2023,Stephen Hiscock,2011,No,Yes,No,Non-executive Director,"Lead Independent Director. Chairman of the Nomination and Remuneration Committee.

Mr Hiscock is Chairman and a founding shareholder of SG Hiscock and Company Ltd (SGH), a fund manager specialising in Australian Equities, REITs and Individually Managed Portfolios. Prior to setting up SGH, Mr Hiscock was Chief Investment Officer, National Asset Management Ltd (NAM), a subsidiary of National Australia Bank Ltd and he was also the Chairman of their Asset Allocation Committee. Prior to that he was the Head of NAM's Australian Equities team (for 5 years) and the Head of NAM's Property Team.",86438,4.94,427004,Yes,dui_stephen_hiscock,
DUI,Diversified United Investment Limited,2023,Andrew Larke,2015,No,Yes,No,Non-executive Director,"Chairman of the Audit and Risk Management Committee.

Mr Larke is Chairman of L1 Long Short Fund Ltd (since 2018) and of IXOM (a leading Australasian chemicals business), and is a Non-Executive Director of DuluxGroup Ltd (since 2010). Formerly he held senior corporate strategy roles in Orica Ltd and North Ltd and has been involved in mergers, acquisitions and divestments as well as corporate advisory for approximately 30 years.",23938,4.94,118254,Yes,dui_andrew_larke,
DUI,Diversified United Investment Limited,2023,Andrew Sisson,2022,No,Yes,No,Non-executive Director,"Mr Sisson has over 40 years investment management experience and in 1988 founded Balanced Equity Management to manage portfolios of Australian shares. He is a director of Opera Australia (since 2017), a trustee of the Helen Macpherson Smith Trust (since 2020), and a member of the Council of the University of Melbourne (since 2020) and of the Grattan Institute Investment Committee (since 2010). He has previously been a Trustee of the National Gallery of Victoria, a Director of Save the Children Australia and a member of the Takeovers Panel.",83992,4.94,414920,Yes,dui_andrew_sisson,
CDM,Cadence Capital Limited,2023,Karl Siegling,2006,Yes,Yes,Yes,Chairman and Portfolio Manager. Chairman and Manager Director of Cadence Asset Management (Investment Manager).,"Karl Siegling has 30 years investment experience in the financial services sector both in Australia and overseas. He holds a Bachelor of Commerce and a Law degree from the University of Melbourne and a MBA from INSEAD in France. Karl holds a Post Graduate Diploma in Finance with the Securities Institute of Australia (FINSIA). He commenced work in the financial services sector in Australia with Deutsche Morgan Grenfell, trading overnight currencies, bonds and bond options on the Sydney Futures Exchange. He then worked within the Equities Research Division of Deutsche Morgan Grenfell before studying a MBA at INSEAD and working as a Summer Associate within the equities division of Goldman Sachs in London. 

Upon returning to Australia, Karl was the Managing Director of eFinancial Capital Limited (a subsidiary of Challenger international Limited) focused on investing in early stage and expansion capital for financial services and technology companies. Karl worked as a consultant for Wilson Asset Management, researching stocks, before setting up Cadence Asset Management Pty Limited. 

Karl has been the Chairman and Managing Director of Cadence Asset Management Pty Limited (the Manager) since 2003. Karl is also a Director of Cadence Opportunities Fund Limited (CDO). Karl was previously a Director of Webcentral Group Limited (WCG).",28543332,0.77,21978366,Yes,cdm_karl_siegling,
CDM,Cadence Capital Limited,2023,Wayne Davies,2013,No,Yes,No,Non-Executive Director and Company Secretary,"Member of the Audit and Risk Committee and Nomination and Remuneration Committee.

Wayne Davies has over 20 years funds management experience in Equity Long/Short Funds both in Australia and overseas. He is both a member of the South African Institute of Chartered Accountants and the Chartered Institute of Management Accountants. Wayne Davies is a long-standing member of the Cadence Asset Management team and has been the Chief Operating Officer of Cadence Asset Management since 2006. Wayne Davies previously worked with Theorema Asset Management in London and was a Director of Theorema Europe Fund and Theorema Europe Fund Plus. Wayne is also a Director of Cadence Opportunities Fund Limited (CDO).",1238960,0.77,953999,Yes,cdm_wayne_davies,
CDM,Cadence Capital Limited,2023,Janelle Webster,2018,No,Yes,No,Non-Executive Director,"Chairman of the Audit and Risk Committee and a member of the Nomination and Remuneration Committee.

Jenelle is currently the Director of Advancement at The Scots College, a member of Chartered Accountants, Chartered Secretaries, Institute of Internal Auditors and a Registered Company Auditor, with over 20 years financial accounting and reporting experience within both the public and private sectors. Jenelle has been responsible for, and conducted, the audit of ASX listed companies, Listed Investment Companies (LICs), funds, disclosing entities, large propriety limited companies and Not-For-Profit organisations. In addition to performing statutory audits, Jenelle has provided internal audit and evaluation services to a large number of public, private and community sector organisations. Jenelle is also a Director of Whitefield Limited (WHF). ",188660,0.77,145268,Yes,cdm_janelle_webster,
